"AnimalID","Timestamp","X","Y","Z","ODBA"
"169",2025-06-03 13:43:56.96,-0.92969,-0.14844,-0.21094,0.175467600000001
"169",2025-06-03 13:43:58.96,-0.98438,-0.15625,-0.29688,0.138298600000001
"169",2025-06-03 13:44:00.96,-0.94531,-0.15625,-0.33594,0.180941000000002
"169",2025-06-03 13:44:02.96,-0.9375,-0.20313,-0.05469,0.330783800000001
"169",2025-06-03 13:44:04.96,-0.875,-0.03906,-0.10156,0.3715716
"169",2025-06-03 13:44:06.96,-0.99219,-0.16406,-0.05469,0.236868800000001
"169",2025-06-03 13:44:08.96,-1.0625,0.03125,-0.15625,0.140938199999998
"169",2025-06-03 13:44:10.96,-1.125,-0.09375,-0.16406,0.109850799999999
"169",2025-06-03 13:44:12.96,-1.21875,-0.125,-0.17188,0.290620199999999
"169",2025-06-03 13:44:14.96,-0.79688,0.15625,0.01563,0.655002
"169",2025-06-03 13:44:16.96,-0.92188,-0.11719,-0.26563,0.233752400000002
"169",2025-06-03 13:44:18.96,-1.22656,0.0625,-0.24219,0.371717999999999
"169",2025-06-03 13:44:20.96,-1.03906,0.05469,-0.09375,0.183444799999999
"169",2025-06-03 13:44:22.96,-0.97656,-0.00781,-0.20313,0.0978912000000008
"169",2025-06-03 13:44:24.96,-1.38281,-0.09375,-0.14063,0.386712399999999
"169",2025-06-03 13:44:26.96,-0.95313,-0.3125,-0.5,0.631088200000002
"169",2025-06-03 13:44:28.96,-0.82813,-0.21875,-0.28906,0.494991600000002
"169",2025-06-03 13:44:30.96,-1.1875,-0.21094,-0.02344,0.392811399999999
"169",2025-06-03 13:44:32.96,-1.03125,-0.15625,-0.28125,0.253593800000002
"169",2025-06-03 13:44:34.96,-1.04688,-0.16406,0.05469,0.393434200000001
"169",2025-06-03 13:44:36.96,-0.85938,0.00781,-0.15625,0.304650799999999
"169",2025-06-03 13:44:38.96,-0.89844,-0.07813,-0.125,0.244995199999999
"169",2025-06-03 13:44:40.96,-1.26563,-0.01563,-0.25,0.2937498
"169",2025-06-03 13:44:42.96,-0.82031,-0.14063,0.01563,0.529232600000001
"169",2025-06-03 13:44:44.96,-0.85156,0.03906,-0.21094,0.290002200000001
"169",2025-06-03 13:44:46.96,-0.89844,0.02344,-0.19531,0.222663
"169",2025-06-03 13:44:48.96,-1.22656,0.11719,-0.16406,0.374908599999998
"169",2025-06-03 13:44:50.96,-0.70313,-0.08594,-0.08594,0.486560400000001
"169",2025-06-03 13:44:52.96,-1.49219,-0.09375,-0.19531,0.506410399999999
"169",2025-06-03 13:44:54.96,-0.70313,0.04688,-0.13281,0.511880399999999
"169",2025-06-03 13:44:56.96,-1.65625,-0.35156,-0.61719,1.2978102
"169",2025-06-03 13:44:58.96,-0.88281,-0.05469,-0.22656,0.233751000000002
"169",2025-06-03 13:45:00.96,-1.13281,-0.03906,-0.13281,0.160939399999999
"169",2025-06-03 13:45:02.96,-1.36719,-0.1875,-0.67188,0.9037546
"169",2025-06-03 13:45:04.96,-0.96094,0.05469,-0.00781,0.354693199999999
"169",2025-06-03 13:45:06.96,-0.97656,-0.03906,-0.13281,0.1035984
"169",2025-06-03 13:45:08.96,-1.125,-0.03906,-0.03906,0.186248999999999
"169",2025-06-03 13:45:10.96,-1.10938,0.02344,-0.32031,0.307657599999999
"169",2025-06-03 13:45:12.96,-1.03906,-0.01563,-0.1875,0.0615608000000011
"169",2025-06-03 13:45:14.96,-1.46094,0.42188,-0.22656,0.8494594
"169",2025-06-03 13:45:16.96,-0.75,-0.07031,-0.15625,0.289686600000001
"169",2025-06-03 13:45:18.96,-1.46875,-0.10938,-0.24219,0.5043798
"169",2025-06-03 13:45:20.96,-0.76563,-0.05469,-0.05469,0.383433600000001
"169",2025-06-03 13:45:22.96,-1.11719,0.05469,-0.1875,0.205943599999998
"169",2025-06-03 13:45:24.96,-0.77344,0.08594,0.01563,0.633445199999999
"169",2025-06-03 13:45:26.96,-0.875,-0.16406,-0.17188,0.275851600000002
"169",2025-06-03 13:45:28.96,-1.26563,0.02344,-0.1875,0.334380999999999
"169",2025-06-03 13:45:30.96,-0.86719,0.00781,-0.32813,0.455938200000001
"169",2025-06-03 13:45:32.96,-1.1875,-0.04688,-0.22656,0.199834799999999
"169",2025-06-03 13:45:34.96,-1.33594,-0.03906,-0.21094,0.284692999999999
"169",2025-06-03 13:45:36.96,-0.80469,-0.01563,-0.15625,0.305776
"169",2025-06-03 13:45:38.96,-1.19531,0.05469,-0.00781,0.406409399999998
"169",2025-06-03 13:45:40.96,-0.66406,-0.20313,-0.30469,0.692841800000002
"169",2025-06-03 13:45:42.96,-1.34375,0.36719,0.10156,0.927968999999998
"169",2025-06-03 13:45:44.96,-0.85938,-0.17969,-0.24219,0.372499600000002
"169",2025-06-03 13:45:46.96,-1.32031,-0.08594,-0.34375,0.465148599999999
"169",2025-06-03 13:45:48.96,-0.96094,0.04688,-0.10156,0.2778198
"169",2025-06-03 13:45:50.96,-0.73438,0.01563,-0.20313,0.414529
"169",2025-06-03 13:45:52.96,-1.03125,-0.01563,-0.10156,0.2401558
"169",2025-06-03 13:45:54.96,-0.85938,-0.04688,-0.14844,0.2420216
"169",2025-06-03 13:45:56.96,-1.01563,-0.0625,-0.09375,0.1065614
"169",2025-06-03 13:45:58.96,-1.20313,-0.17188,-0.11719,0.2528188
"169",2025-06-03 13:46:00.96,-0.99219,-0.09375,-0.21875,0.142809000000001
"169",2025-06-03 13:46:02.96,-1,-0.21094,-0.35156,0.190310000000002
"169",2025-06-03 13:46:04.96,-0.98438,-0.07813,-0.40625,0.2451484
"169",2025-06-03 13:46:06.96,-1.03125,-0.28125,-0.09375,0.3853556
"169",2025-06-03 13:46:08.96,-0.97656,-0.1875,-0.26563,0.183133200000001
"169",2025-06-03 13:46:10.96,-1,-0.30469,-0.14063,0.275624000000001
"169",2025-06-03 13:46:12.96,-1,-0.11719,-0.28906,0.242498600000002
"169",2025-06-03 13:46:14.96,-0.91406,-0.15625,-0.10938,0.313279800000001
"169",2025-06-03 13:46:16.96,-1.05469,-0.11719,-0.14844,0.0503145999999994
"169",2025-06-03 13:46:18.96,-0.92969,0.02344,-0.21875,0.249231800000001
"169",2025-06-03 13:46:20.96,-0.99219,-0.09375,-0.0625,0.2079688
"169",2025-06-03 13:46:22.96,-0.95313,-0.19531,-0.25,0.261241800000002
"169",2025-06-03 13:46:24.96,-1.02344,-0.14063,-0.16406,0.0828184000000011
"169",2025-06-03 13:46:26.96,-1.01563,-0.03906,-0.27344,0.139532800000001
"169",2025-06-03 13:46:28.96,-1.07813,-0.04688,-0.25,0.131093999999999
"169",2025-06-03 13:46:30.96,-1.03125,-0.14844,-0.16406,0.0907866000000008
"169",2025-06-03 13:46:32.96,-1.07813,-0.14844,-0.10156,0.170957599999999
"169",2025-06-03 13:46:34.96,-1.15625,-0.07031,-0.20313,0.1256248
"169",2025-06-03 13:46:36.96,-0.82031,-0.60938,0.10156,0.896881200000001
"169",2025-06-03 13:46:38.96,-0.99219,-0.10156,-0.07813,0.161881600000001
"169",2025-06-03 13:46:40.96,-1,-0.23438,-0.10938,0.172976800000002
"169",2025-06-03 13:46:42.96,-0.97656,-0.09375,-0.07813,0.1796884
"169",2025-06-03 13:46:44.96,-0.97656,-0.13281,0.00781,0.222324400000001
"169",2025-06-03 13:46:46.96,-1.10156,-0.03906,-0.17188,0.143285999999999
"169",2025-06-03 13:46:48.96,-1.03906,-0.11719,-0.17969,0.0409406000000006
"169",2025-06-03 13:46:50.96,-1.02344,-0.10938,-0.1875,0.104681200000001
"169",2025-06-03 13:46:52.96,-1,-0.14063,-0.17188,0.100946200000002
"169",2025-06-03 13:46:54.96,-1.05469,-0.13281,-0.21094,0.0984427999999991
"169",2025-06-03 13:46:56.96,-0.96094,-0.10938,-0.125,0.1357776
"169",2025-06-03 13:46:58.96,-0.92188,-0.07031,-0.32031,0.350146000000001
"169",2025-06-03 13:47:00.96,-1.03125,-0.10938,-0.20313,0.0343856000000021
"169",2025-06-03 13:47:02.96,-1.125,-0.08594,-0.19531,0.168587799999999
"169",2025-06-03 13:47:04.96,-1.16406,-0.04688,-0.05469,0.263273199999999
"169",2025-06-03 13:47:06.96,-1.07813,-0.13281,-0.17188,0.0773488000000001
"169",2025-06-03 13:47:08.96,-1.375,-0.11719,-0.11719,0.359839799999999
"169",2025-06-03 13:47:10.96,-1.08594,-0.17188,-0.38281,0.314377
"169",2025-06-03 13:47:12.96,-1.02344,-0.30469,-0.10938,0.229746800000001
"169",2025-06-03 13:47:14.96,-0.96094,-0.21094,-0.05469,0.309061600000001
"169",2025-06-03 13:47:16.96,-0.84375,-0.03125,-0.1875,0.3528148
"169",2025-06-03 13:47:18.96,-0.96875,-0.11719,-0.03906,0.1901596
"169",2025-06-03 13:47:20.96,-1.15625,-0.14844,-0.13281,0.1828168
"169",2025-06-03 13:47:22.96,-1.38281,-0.27344,-0.24219,0.661875
"169",2025-06-03 13:47:24.96,-1.17188,-0.15625,-0.07813,0.241717799999999
"169",2025-06-03 13:47:26.96,-0.97656,-0.08594,-0.10938,0.0978888000000008
"169",2025-06-03 13:47:28.96,-1.49219,-0.14063,-0.17969,0.4890692
"169",2025-06-03 13:47:30.96,-1.3125,-0.08594,-0.0625,0.3767208
"169",2025-06-03 13:47:32.96,-1.0625,-0.03906,-0.17188,0.1065702
"169",2025-06-03 13:47:34.96,-0.85156,-0.24219,0.27344,0.784851200000001
"169",2025-06-03 13:47:36.96,-1.13281,-0.125,-0.14063,0.0871849999999999
"169",2025-06-03 13:47:38.96,-1.20313,-0.03906,-0.00781,0.347354399999999
"169",2025-06-03 13:47:40.96,-1.0625,-0.10938,-0.11719,0.0455833999999991
"169",2025-06-03 13:47:42.96,-0.98438,-0.44531,-0.44531,0.700146200000001
"169",2025-06-03 13:47:44.96,-0.89063,-0.05469,-0.1875,0.2817118
"169",2025-06-03 13:47:46.96,-1.05469,-0.17969,-0.00781,0.178755599999999
"169",2025-06-03 13:47:48.96,-1.14844,-0.08594,-0.15625,0.141874999999999
"169",2025-06-03 13:47:50.96,-1.13281,-0.14844,-0.14844,0.1121856
